ID_Reserva,Club,Coordenadas,Fecha,Dia_Semana,Es_Fin_Semana,Hora,Tipo_Pista,Nombre_Pista,Estado,Precio_Euro,Ingreso_Generado
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,14:00,Interior,Interior 3,Libre,20.79,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,15:30,Interior,Interior 3,Libre,28.08,0.0
b164ddcb,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,17:00,Interior,Interior 3,Ocupada,28.08,28.08
af90da80,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,18:30,Interior,Interior 3,Ocupada,32.76,32.76
42a8131d,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,20:00,Interior,Interior 3,Ocupada,32.76,32.76
e9d15a1a,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,21:30,Interior,Interior 3,Ocupada,32.76,32.76
0aa0eec0,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,08:00,Interior,Interior 4,Ocupada,20.79,20.79
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,09:30,Interior,Interior 4,Libre,20.79,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,11:00,Interior,Interior 4,Libre,20.79,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,12:30,Interior,Interior 4,Libre,20.79,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,14:00,Interior,Interior 4,Libre,20.79,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,15:30,Interior,Interior 4,Libre,28.08,0.0
f2b9f47c,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,17:00,Interior,Interior 4,Ocupada,28.08,28.08
1dcfdb1c,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,18:30,Interior,Interior 4,Ocupada,32.76,32.76
70813628,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,20:00,Interior,Interior 4,Ocupada,32.76,32.76
c987ea50,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,21:30,Interior,Interior 4,Ocupada,32.76,32.76
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,08:00,Interior,Interior 5,Libre,20.79,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,09:30,Interior,Interior 5,Libre,20.79,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,11:00,Interior,Interior 5,Libre,20.79,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,12:30,Interior,Interior 5,Libre,20.79,0.0
c0c97e1e,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,14:00,Interior,Interior 5,Ocupada,20.79,20.79
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,15:30,Interior,Interior 5,Libre,28.08,0.0
6a5c7c61,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,17:00,Interior,Interior 5,Ocupada,28.08,28.08
f4e72aec,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,18:30,Interior,Interior 5,Ocupada,32.76,32.76
a095c2a6,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,20:00,Interior,Interior 5,Ocupada,32.76,32.76
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,21:30,Interior,Interior 5,Libre,32.76,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,08:00,Exterior,Exterior 1,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,09:30,Exterior,Exterior 1,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,11:00,Exterior,Exterior 1,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,12:30,Exterior,Exterior 1,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,14:00,Exterior,Exterior 1,Libre,18.72,0.0
1a3c2bfc,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,17:00,Exterior,Exterior 1,Ocupada,31.2,31.2
7951a124,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,18:30,Exterior,Exterior 1,Ocupada,31.2,31.2
a8c00fa1,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,20:00,Exterior,Exterior 1,Ocupada,31.2,31.2
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,21:30,Exterior,Exterior 1,Libre,31.2,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,08:00,Exterior,Exterior 2,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,09:30,Exterior,Exterior 2,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,11:00,Exterior,Exterior 2,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,12:30,Exterior,Exterior 2,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,14:00,Exterior,Exterior 2,Libre,18.72,0.0
ce447f0f,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,17:00,Exterior,Exterior 2,Ocupada,31.2,31.2
82380b24,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,18:30,Exterior,Exterior 2,Ocupada,31.2,31.2
582b861a,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,20:00,Exterior,Exterior 2,Ocupada,31.2,31.2
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,21:30,Exterior,Exterior 2,Libre,31.2,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,08:00,Exterior,Exterior 3,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,09:30,Exterior,Exterior 3,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,11:00,Exterior,Exterior 3,Libre,18.72,0.0
20d816f8,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,12:30,Exterior,Exterior 3,Ocupada,18.72,18.72
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,14:00,Exterior,Exterior 3,Libre,18.72,0.0
d35af8e9,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,17:00,Exterior,Exterior 3,Ocupada,31.2,31.2
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,18:30,Exterior,Exterior 3,Libre,31.2,0.0
6ebb7529,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,20:00,Exterior,Exterior 3,Ocupada,31.2,31.2
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,21:30,Exterior,Exterior 3,Libre,31.2,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,08:00,Exterior,Exterior 4,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,09:30,Exterior,Exterior 4,Libre,18.72,0.0
17778350,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,11:00,Exterior,Exterior 4,Ocupada,18.72,18.72
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,12:30,Exterior,Exterior 4,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,14:00,Exterior,Exterior 4,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,17:00,Exterior,Exterior 4,Libre,31.2,0.0
441a0b01,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,18:30,Exterior,Exterior 4,Ocupada,31.2,31.2
a8802037,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,20:00,Exterior,Exterior 4,Ocupada,31.2,31.2
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,21:30,Exterior,Exterior 4,Libre,31.2,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,08:00,Exterior,Exterior 5,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,09:30,Exterior,Exterior 5,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,11:00,Exterior,Exterior 5,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,12:30,Exterior,Exterior 5,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,14:00,Exterior,Exterior 5,Libre,18.72,0.0
62a5b234,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,17:00,Exterior,Exterior 5,Ocupada,31.2,31.2
8a2e4e28,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,18:30,Exterior,Exterior 5,Ocupada,31.2,31.2
38acf592,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,20:00,Exterior,Exterior 5,Ocupada,31.2,31.2
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,21:30,Exterior,Exterior 5,Libre,31.2,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,08:00,Exterior,Exterior 6,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,09:30,Exterior,Exterior 6,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,11:00,Exterior,Exterior 6,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,12:30,Exterior,Exterior 6,Libre,18.72,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,14:00,Exterior,Exterior 6,Libre,18.72,0.0
a0b9d349,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,17:00,Exterior,Exterior 6,Ocupada,31.2,31.2
dcfb029f,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,18:30,Exterior,Exterior 6,Ocupada,31.2,31.2
29894f33,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,20:00,Exterior,Exterior 6,Ocupada,31.2,31.2
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-27,Friday,0,21:30,Exterior,Exterior 6,Libre,31.2,0.0
05549ac9,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,09:00,Interior,Interior 1,Ocupada,28.08,28.08
73d1cd7c,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,10:30,Interior,Interior 1,Ocupada,28.08,28.08
86fe37f5,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,12:00,Interior,Interior 1,Ocupada,28.08,28.08
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 1,Libre,28.08,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 1,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 1,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 1,Libre,24.96,0.0
d09edf71,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,09:00,Interior,Interior 2,Ocupada,28.08,28.08
a60c9ade,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,10:30,Interior,Interior 2,Ocupada,28.08,28.08
4fbaa5c7,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,12:00,Interior,Interior 2,Ocupada,28.08,28.08
3f3520a7,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 2,Ocupada,28.08,28.08
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 2,Libre,24.96,0.0
58db2fbc,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 2,Ocupada,24.96,24.96
56443bd6,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 2,Ocupada,24.96,24.96
3c068cf1,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,09:00,Interior,Interior 3,Ocupada,28.08,28.08
b713ef5c,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,10:30,Interior,Interior 3,Ocupada,28.08,28.08
d22cf2f6,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,12:00,Interior,Interior 3,Ocupada,28.08,28.08
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 3,Libre,28.08,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 3,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 3,Libre,24.96,0.0
5081b34f,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 3,Ocupada,24.96,24.96
95c5cc5d,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,09:00,Interior,Interior 4,Ocupada,28.08,28.08
df812300,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,10:30,Interior,Interior 4,Ocupada,28.08,28.08
aa056274,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,12:00,Interior,Interior 4,Ocupada,28.08,28.08
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 4,Libre,28.08,0.0
bcb355d0,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 4,Ocupada,24.96,24.96
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 4,Libre,24.96,0.0
3ebcc7d5,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 4,Ocupada,24.96,24.96
65a5edae,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,09:00,Interior,Interior 5,Ocupada,28.08,28.08
eedd946b,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,10:30,Interior,Interior 5,Ocupada,28.08,28.08
faa877e2,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,12:00,Interior,Interior 5,Ocupada,28.08,28.08
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 5,Libre,28.08,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 5,Libre,24.96,0.0
50105508,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 5,Ocupada,24.96,24.96
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 5,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,09:00,Exterior,Exterior 1,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,10:30,Exterior,Exterior 1,Libre,24.96,0.0
ba94672e,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,12:00,Exterior,Exterior 1,Ocupada,24.96,24.96
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,14:00,Exterior,Exterior 1,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,15:30,Exterior,Exterior 1,Libre,21.84,0.0
a65d869f,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,17:00,Exterior,Exterior 1,Ocupada,21.84,21.84
67c35db4,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,18:30,Exterior,Exterior 1,Ocupada,21.84,21.84
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,09:00,Exterior,Exterior 2,Libre,24.96,0.0
faa9fddb,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,10:30,Exterior,Exterior 2,Ocupada,24.96,24.96
2274d7ae,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,12:00,Exterior,Exterior 2,Ocupada,24.96,24.96
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,14:00,Exterior,Exterior 2,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,15:30,Exterior,Exterior 2,Libre,21.84,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,17:00,Exterior,Exterior 2,Libre,21.84,0.0
915e4167,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,18:30,Exterior,Exterior 2,Ocupada,21.84,21.84
035931c7,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,09:00,Exterior,Exterior 3,Ocupada,24.96,24.96
82265524,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,10:30,Exterior,Exterior 3,Ocupada,24.96,24.96
9b43c2ac,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,12:00,Exterior,Exterior 3,Ocupada,24.96,24.96
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,14:00,Exterior,Exterior 3,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,15:30,Exterior,Exterior 3,Libre,21.84,0.0
f5685a77,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,17:00,Exterior,Exterior 3,Ocupada,21.84,21.84
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,18:30,Exterior,Exterior 3,Libre,21.84,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,09:00,Exterior,Exterior 4,Libre,24.96,0.0
193c05b1,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,10:30,Exterior,Exterior 4,Ocupada,24.96,24.96
a8e85cee,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,12:00,Exterior,Exterior 4,Ocupada,24.96,24.96
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,14:00,Exterior,Exterior 4,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,15:30,Exterior,Exterior 4,Libre,21.84,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,17:00,Exterior,Exterior 4,Libre,21.84,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,18:30,Exterior,Exterior 4,Libre,21.84,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,09:00,Exterior,Exterior 5,Libre,24.96,0.0
86ea5062,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,10:30,Exterior,Exterior 5,Ocupada,24.96,24.96
b4d5b446,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,12:00,Exterior,Exterior 5,Ocupada,24.96,24.96
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,14:00,Exterior,Exterior 5,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,15:30,Exterior,Exterior 5,Libre,21.84,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,17:00,Exterior,Exterior 5,Libre,21.84,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,18:30,Exterior,Exterior 5,Libre,21.84,0.0
f38bf9f7,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,09:00,Exterior,Exterior 6,Ocupada,24.96,24.96
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,10:30,Exterior,Exterior 6,Libre,24.96,0.0
85c95f24,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,12:00,Exterior,Exterior 6,Ocupada,24.96,24.96
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,14:00,Exterior,Exterior 6,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,15:30,Exterior,Exterior 6,Libre,21.84,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,17:00,Exterior,Exterior 6,Libre,21.84,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-02-28,Saturday,1,18:30,Exterior,Exterior 6,Libre,21.84,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,09:00,Interior,Interior 1,Libre,28.08,0.0
07a0b09e,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,10:30,Interior,Interior 1,Ocupada,28.08,28.08
64dc59b8,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,12:00,Interior,Interior 1,Ocupada,28.08,28.08
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,14:00,Interior,Interior 1,Libre,28.08,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,15:30,Interior,Interior 1,Libre,24.96,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,17:00,Interior,Interior 1,Libre,24.96,0.0
5adadc40,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,18:30,Interior,Interior 1,Ocupada,24.96,24.96
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,09:00,Interior,Interior 2,Libre,28.08,0.0
d3d97f62,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,10:30,Interior,Interior 2,Ocupada,28.08,28.08
82d89227,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,12:00,Interior,Interior 2,Ocupada,28.08,28.08
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,14:00,Interior,Interior 2,Libre,28.08,0.0
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,15:30,Interior,Interior 2,Libre,24.96,0.0
29a71f6b,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,17:00,Interior,Interior 2,Ocupada,24.96,24.96
,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,18:30,Interior,Interior 2,Libre,24.96,0.0
3d0a7325,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,09:00,Interior,Interior 3,Ocupada,28.08,28.08
54189d4d,SoccerWorld Zaragoza,"41°40'23.5""N 0°54'03.1""W",2026-03-01,Sunday,1,10:30,Interior,Interior 3,Ocupada,28.08,28.08
